"game_id","title","release","genre","developer","country","platform","percentage_non_male","criteria","female_team","female_teampercentage","avg_reviews","age_range","sexualization_total","gender","damsel_in_distress"
"DS2","Dark Souls 2","2014-03-01 00:00:00","RPG","FromSoftware","JPN","Multi","60%","TR",0,"0%",9,"Unknown",0,"Female",False
"DS2","Dark Souls 2","2014-03-01 00:00:00","RPG","FromSoftware","JPN","Multi","60%","TR",0,"0%",9,"Unknown",0,"Female",False
"DS2","Dark Souls 2","2014-03-01 00:00:00","RPG","FromSoftware","JPN","Multi","60%","TR",0,"0%",9,"Unknown",0,"Male",False
"DS2","Dark Souls 2","2014-03-01 00:00:00","RPG","FromSoftware","JPN","Multi","60%","TR",0,"0%",9,"Unknown",0,"Male",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Child",0,"Male",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Adult",0,"Female",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Child",0,"Female",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Child",0,"Male",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Child",0,"Male",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Child",0,"Male",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Child",0,"Female",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Child",0,"Male",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Child",0,"Male",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Child",0,"Male",False
"TBOIR","The Binding of Isaac: Rebirth","2014-11-01 00:00:00","RPG","Nicalis","USA","Multi","36%","TR",0,"0%",8.9,"Child",0,"Non-binary",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Teenager",0,"Female",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Middle-aged",0,"Male",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Unknown",0,"Male",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Middle-aged",0,"Female",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Young adult",0,"Female",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Child",0,"Male",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Young adult",0,"Female",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Unknown",0,"Male",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Adult",0,"Male",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Adult",0,"Female",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Middle-aged",0,"Female",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Unknown",0,"Male",False
"COL","Child of Light","2014-04-01 00:00:00","Action","Ubisoft Montreal","CAN","Multi","54%","TR",3,"43%",8.5,"Teenager",0,"Female",False
"FLR","Florence","2018-02-01 00:00:00","Interactive Story","Mountains","USA","Mobile","50%","TR",0,"0%",8.8,"Adult",0,"Female",False
"FLR","Florence","2018-02-01 00:00:00","Interactive Story","Mountains","USA","Mobile","50%","TR",0,"0%",8.8,"Adult",0,"Male",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Teenager",0,"Male",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Adult",0,"Male",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Middle-aged",0,"Female",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Middle-aged",0,"Male",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Adult",0,"Male",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Teenager",0,"Male",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Middle-aged",0,"Male",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Young adult",0,"Female",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Adult",0,"Female",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Young adult",0,"Female",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Adult",0,"Male",False
"MSMMM","Marvel's Spider-Man: Miles Morales","2020-11-01 00:00:00","Action-adventure","Insomniac Games","USA","PS4","42%","TR",1,"13%",8.4,"Teenager",0,"Female",False
"KBOS","Kena: Bridge of Spirits","2021-09-01 00:00:00","Action-adventure","Ember Lab","USA","Multi","50%","TR",1,"33%",8.3,"Teenager",0,"Female",False
"KBOS","Kena: Bridge of Spirits","2021-09-01 00:00:00","Action-adventure","Ember Lab","USA","Multi","50%","TR",1,"33%",8.3,"Unknown",0,"Non-binary",False
"KBOS","Kena: Bridge of Spirits","2021-09-01 00:00:00","Action-adventure","Ember Lab","USA","Multi","50%","TR",1,"33%",8.3,"Unknown",0,"Male",False
"KBOS","Kena: Bridge of Spirits","2021-09-01 00:00:00","Action-adventure","Ember Lab","USA","Multi","50%","TR",1,"33%",8.3,"Elderly",0,"Male",False
"KBOS","Kena: Bridge of Spirits","2021-09-01 00:00:00","Action-adventure","Ember Lab","USA","Multi","50%","TR",1,"33%",8.3,"Infant",0,"Female",False
"KBOS","Kena: Bridge of Spirits","2021-09-01 00:00:00","Action-adventure","Ember Lab","USA","Multi","50%","TR",1,"33%",8.3,"Infant",0,"Male",False
"KBOS","Kena: Bridge of Spirits","2021-09-01 00:00:00","Action-adventure","Ember Lab","USA","Multi","50%","TR",1,"33%",8.3,"Child",0,"Male",False
"KBOS","Kena: Bridge of Spirits","2021-09-01 00:00:00","Action-adventure","Ember Lab","USA","Multi","50%","TR",1,"33%",8.3,"Adult",0,"Male",False
"KBOS","Kena: Bridge of Spirits","2021-09-01 00:00:00","Action-adventure","Ember Lab","USA","Multi","50%","TR",1,"33%",8.3,"Adult",0,"Female",False
"KBOS","Kena: Bridge of Spirits","2021-09-01 00:00:00","Action-adventure","Ember Lab","USA","Multi","50%","TR",1,"33%",8.3,"Adult",0,"Female",False
